postcode,locality,lat,long
3370,ULLINA,-37.27629787,143.8880006
3401,ROCKLANDS,-37.2749188,142.0507182
3896,BINDI,-37.264671,147.707962
3896,BROOKVILLE,-37.264671,147.707962
3896,NUNNIONG,-37.264671,147.707962
3896,SWIFTS CREEK,-37.264671,147.707962
3896,TONGIO,-37.264671,147.707962
3764,FORBES,-37.263736,144.900644
3764,GLENAROUA,-37.263736,144.900644
3764,HIGH CAMP,-37.263736,144.900644
3764,KILMORE,-37.263736,144.900644
3764,KILMORE EAST,-37.263736,144.900644
3764,MORANDING,-37.263736,144.900644
3764,TANTARABOO,-37.263736,144.900644
3764,WILLOWMAVIN,-37.263736,144.900644
3468,AMPHITHEATRE,-37.261481,143.379493
3468,MOUNT LONARCH,-37.261481,143.379493
3862,WONGUNGARRA,-37.25564455,147.0451171
3370,CLUNES,-37.252718,143.815613
3370,GLENGOWER,-37.252718,143.815613
3370,MOUNT CAMERON,-37.252718,143.815613
3858,BILLABONG,-37.24480987,146.80983
3713,EILDON,-37.241527,145.90623
3713,LAKE EILDON,-37.241527,145.90623
3658,BROADFORD,-37.241401,145.111854
3658,CLONBINANE,-37.241401,145.111854
3658,FLOWERDALE,-37.241401,145.111854
3658,HAZELDENE,-37.241401,145.111854
3658,REEDY CREEK,-37.241401,145.111854
3658,STRATH CREEK,-37.241401,145.111854
3658,SUNDAY CREEK,-37.241401,145.111854
3658,TYAAK,-37.241401,145.111854
3658,WATERFORD PARK,-37.241401,145.111854
3374,GREAT WESTERN,-37.231524,142.956916
3377,AMPHITHEATRE,-37.231524,142.956916
3377,ARARAT,-37.231524,142.956916
3377,ARARAT EAST,-37.231524,142.956916
3377,ARMSTRONG,-37.231524,142.956916
3377,BEN NEVIS,-37.231524,142.956916
3377,CATHCART,-37.231524,142.956916
3377,CROWLANDS,-37.231524,142.956916
3377,DENICULL CREEK,-37.231524,142.956916
3377,DOBIE,-37.231524,142.956916
3377,DUNNEWORTHY,-37.231524,142.956916
3377,EVERSLEY,-37.231524,142.956916
3377,GREAT WESTERN,-37.231524,142.956916
3377,JALLUKUR,-37.231524,142.956916
3377,LANGI LOGAN,-37.231524,142.956916
3377,MAROONA,-37.231524,142.956916
3377,MOUNT COLE,-37.231524,142.956916
3377,MOUNT COLE CREEK,-37.231524,142.956916
3377,MOUNT LONARCH,-37.231524,142.956916
3377,MOYSTON,-37.231524,142.956916
3377,NORVAL,-37.231524,142.956916
3377,RHYMNEY,-37.231524,142.956916
3377,ROCKY POINT,-37.231524,142.956916
3377,ROSSBRIDGE,-37.231524,142.956916
3377,WARRAK,-37.231524,142.956916
3714,WHANREGARWEN,-37.2189348,145.6196525
3714,ACHERON,-37.210538,145.687889
3714,ALEXANDRA,-37.210538,145.687889
3714,CATHKIN,-37.210538,145.687889
3714,CRYSTAL CREEK,-37.210538,145.687889
3714,FAWCETT,-37.210538,145.687889
3714,KORIELLA,-37.210538,145.687889
3714,TAGGERTY,-37.210538,145.687889
3713,TAYLOR BAY,-37.20794843,145.880225
3858,HOWITT PLAINS,-37.20631423,146.685872
3722,BARWITE,-37.202634,146.253268
3722,MANSFIELD,-37.202634,146.253268
3722,MIRIMBAH,-37.202634,146.253268
3371,AMHERST,-37.196938,143.635622
3371,BURNBANK,-37.196938,143.635622
3371,CARALULUP,-37.196938,143.635622
3371,DUNACH,-37.196938,143.635622
3371,EVANSFORD,-37.196938,143.635622
3371,LILLICUR,-37.196938,143.635622
3371,MOUNT GLASGOW,-37.196938,143.635622
3371,STONY CREEK,-37.196938,143.635622
3371,TALBOT,-37.196938,143.635622
3714,DEVILS RIVER,-37.18897433,145.8060118
3446,DRUMMOND NORTH,-37.184831,144.374338
3446,MALMSBURY,-37.184831,144.374338
3435,BENLOCH,-37.179453,144.743358
3435,GOLDIE,-37.179453,144.743358
3435,LANCEFIELD,-37.179453,144.743358
3435,NULLA VALE,-37.179453,144.743358
3371,RED LION,-37.1766686,143.7666842
3469,ELMHURST,-37.172964,143.280627
3469,GLENLOFTY,-37.172964,143.280627
3469,GLENLOGIE,-37.172964,143.280627
3469,GLENPATRICK,-37.172964,143.280627
3469,NOWHERE CREEK,-37.172964,143.280627
3444,BARFOLD,-37.171788,144.544716
3444,BAYNTON,-37.171788,144.544716
3444,BAYNTON EAST,-37.171788,144.544716
3444,EDGECOMBE,-37.171788,144.544716
3444,GLENHOPE,-37.171788,144.544716
3444,GREENHILL,-37.171788,144.544716
3444,KYNETON,-37.171788,144.544716
3444,KYNETON SOUTH,-37.171788,144.544716
3444,LANGLEY,-37.171788,144.544716
3444,LAURISTON,-37.171788,144.544716
3444,LYAL,-37.171788,144.544716
3444,METCALFE EAST,-37.171788,144.544716
3444,MIA MIA,-37.171788,144.544716
3444,MYRTLE CREEK,-37.171788,144.544716
3444,PASTORIA,-37.171788,144.544716
3444,PASTORIA EAST,-37.171788,144.544716
3444,PIPERS CREEK,-37.171788,144.544716
3444,REDESDALE,-37.171788,144.544716
3444,SIDONIA,-37.171788,144.544716
3444,SPRING HILL,-37.171788,144.544716
3444,TYLDEN,-37.171788,144.544716
3444,TYLDEN SOUTH,-37.171788,144.544716
3317,HARROW,-37.166673,141.451647
3402,HORSHAM,-37.164183,142.666302
3447,TARADALE,-37.157744,144.322487
3718,MOLESWORTH,-37.144067,145.54096
3737,WONNANGATTA,-37.13823976,146.8156764
3381,BELLELLEN,-37.13783665,142.6925099
3381,BLACK RANGE,-37.1348818,142.7641486
3714,MAINTONGOON,-37.13112911,145.7781021
3377,BULGANA,-37.12975291,142.9948304
3658,SUGARLOAF CREEK,-37.12839823,145.0277018
3451,BARKERS CREEK,-37.125338,144.21419
3451,CAMPBELLS CREEK,-37.125338,144.21419
3451,CHEWTON,-37.125338,144.21419
3451,CHEWTON BUSHLANDS,-37.125338,144.21419
3451,FARADAY,-37.125338,144.21419
3451,FRYERSTOWN,-37.125338,144.21419
3451,GLENLUCE,-37.125338,144.21419
3451,GOLDEN POINT,-37.125338,144.21419
3451,GOWER,-37.125338,144.21419
3451,GUILDFORD,-37.125338,144.21419
3451,IRISHTOWN,-37.125338,144.21419
3451,MCKENZIE HILL,-37.125338,144.21419
3451,MUCKLEFORD,-37.125338,144.21419
3451,TARILTA,-37.125338,144.21419
3451,VAUGHAN,-37.125338,144.21419
3451,WOODBROOK,-37.125338,144.21419
3451,YAPEEN,-37.125338,144.21419
3659,SUGARLOAF CREEK,-37.110344,145.07088
3659,TALLAROOK,-37.110344,145.07088
3888,DELEGATE RIVER,-37.10937561,148.812726
3467,AVOCA,-37.105993,143.412675
3467,MOYREISK,-37.105993,143.412675
3477,MOYREISK,-37.105993,143.412675
3381,MOKEPILLY,-37.09290738,142.6448077
3521,PYALONG,-37.090071,144.912693
3364,JOYCES CREEK,-37.08856117,143.9880643
3462,GREEN GULLY,-37.083561,144.053611
3462,JOYCES CREEK,-37.083561,144.053611
3462,MUCKLEFORD SOUTH,-37.083561,144.053611
3462,NEWSTEAD,-37.083561,144.053611
3462,SANDON,-37.083561,144.053611
3462,WELSHMANS REEF,-37.083561,144.053611
3448,ELPHINSTONE,-37.075364,144.387629
3448,METCALFE,-37.075364,144.387629
3448,SUTTON GRANGE,-37.075364,144.387629
3522,GLENHOPE EAST,-37.07349322,144.7011112
3737,SELWYN,-37.06713454,146.9999008
3377,SHAYS FLAT,-37.06683249,143.0871367
3380,BELLELLEN,-37.0666,142.771159
3380,BRIDGE INN,-37.0666,142.771159
3380,MOKEPILLY,-37.0666,142.771159
3380,STAWELL,-37.0666,142.771159
3380,STAWELL WEST,-37.0666,142.771159
3380,WINJALLOK,-37.0666,142.771159
3477,WINJALLOK,-37.0666,142.771159
3898,ANGLERS REST,-37.066169,147.464799
3898,BINGO,-37.066169,147.464799
3898,BINGO MUNJIE,-37.066169,147.464799
3898,BUNDARA,-37.066169,147.464799
3898,CASSILIS,-37.066169,147.464799
3898,COBUNGRA,-37.066169,147.464799
3898,DINNER PLAIN,-37.066169,147.464799
3898,GLEN VALLEY,-37.066169,147.464799
3898,GLEN WILLS,-37.066169,147.464799
3898,HINNOMUNJIE,-37.066169,147.464799
3898,OMEO,-37.066169,147.464799
3898,SHANNONVALE,-37.066169,147.464799
3384,JOEL SOUTH,-37.06314423,142.9994761
3450,CASTLEMAINE,-37.061635,144.214903
3450,MOONLIGHT FLAT,-37.061635,144.214903
3888,DEDDICK VALLEY,-37.05839205,148.4725251
3724,MANSFIELD,-37.053108,146.076832
3522,EMU FLAT,-37.050037,144.747197
3522,TOOBORAC,-37.050037,144.747197
3381,MOUNT DRYDEN,-37.04638597,142.5318605
3384,CONCONGELLA,-37.04625762,142.8740132
3719,GOBUR,-37.041215,145.608491
3719,KANUMBRA,-37.041215,145.608491
3719,TERIP TERIP,-37.041215,145.608491
3719,YARCK,-37.041215,145.608491
3401,BRIMPAEN,-37.03953686,142.2041883
3409,DOUGLAS,-37.03897482,141.7107285
3660,HILLDENE,-37.03704373,145.0457777
3660,CAVEAT,-37.035925,145.257867
3660,DROPMORE,-37.035925,145.257867
3660,DYSART,-37.035925,145.257867
3660,HIGHLANDS,-37.035925,145.257867
3660,KERRISDALE,-37.035925,145.257867
3660,KOBYBOYN,-37.035925,145.257867
3660,NORTHWOOD,-37.035925,145.257867
3660,SEYMOUR,-37.035925,145.257867
3660,SEYMOUR SOUTH,-37.035925,145.257867
3660,TRAWOOL,-37.035925,145.257867
3660,WHITEHEADS CREEK,-37.035925,145.257867
3401,WARTOOK,-37.0307138,142.3452363
3463,GOWER,-37.02851213,144.0988962
3318,CHARAM,-37.025316,141.269571
3318,CONNEWIRRICOO,-37.025316,141.269571
3318,EDENHOPE,-37.025316,141.269571
3318,JALLAKIN,-37.025316,141.269571
3318,KADNOOK,-37.025316,141.269571
3318,LANGKOOP,-37.025316,141.269571
3318,MEEREEK,-37.025316,141.269571
3318,PATYAH,-37.025316,141.269571
3318,ULLSWATER,-37.025316,141.269571
3409,WOMBELANO,-37.02197072,141.570286
3465,ADELAIDE LEAD,-37.021478,143.611335
3465,ALMA,-37.021478,143.611335
3465,BOWENVALE,-37.021478,143.611335
3465,BUNG BONG,-37.021478,143.611335
3465,COTSWOLD,-37.021478,143.611335
3465,CRAIGIE,-37.021478,143.611335
3465,DAISY HILL,-37.021478,143.611335
3465,FLAGSTAFF,-37.021478,143.611335
3465,GOLDEN POINT,-37.021478,143.611335
3465,HAVELOCK,-37.021478,143.611335
3465,HOMEBUSH,-37.021478,143.611335
3465,MAJORCA,-37.021478,143.611335
3465,MARYBOROUGH,-37.021478,143.611335
3465,MOOLORT,-37.021478,143.611335
3465,MOONLIGHT FLAT,-37.021478,143.611335
3465,NATTE YALLOCK,-37.021478,143.611335
3465,RATHSCAR,-37.021478,143.611335
3465,RATHSCAR WEST,-37.021478,143.611335
3465,RODBOROUGH,-37.021478,143.611335
3465,SIMSON,-37.021478,143.611335
3465,TIMOR,-37.021478,143.611335
3465,TIMOR WEST,-37.021478,143.611335
3465,WAREEK,-37.021478,143.611335
3384,JOEL JOEL,-37.01984772,142.9867746
3464,CARISBROOK,-37.019811,143.841414
3720,BONNIE DOON,-37.017241,145.850304
3885,BRUMBY,-37.01610136,148.0696953
3384,FRENCHMANS,-37.000261,143.126344
3384,LANDSBOROUGH,-37.000261,143.126344
3384,LANDSBOROUGH WEST,-37.000261,143.126344
3384,NAVARRE,-37.000261,143.126344
3384,SHAYS FLAT,-37.000261,143.126344
3384,WATTLE CREEK,-37.000261,143.126344
3385,DEEP LEAD,-36.99999967,142.7110642
3381,BARKLY,-36.988914,142.7154
3381,BELLFIELD,-36.988914,142.7154
3381,BOLANGUM,-36.988914,142.7154
3381,CALLAWADDA,-36.988914,142.7154
3381,CAMPBELLS BRIDGE,-36.988914,142.7154
3381,CONCONGELLA,-36.988914,142.7154
3381,DEEP LEAD,-36.988914,142.7154
3381,FYANS CREEK,-36.988914,142.7154
3381,GERMANIA,-36.988914,142.7154
3381,GREENS CREEK,-36.988914,142.7154
3381,HALLS GAP,-36.988914,142.7154
3381,ILLAWARRA,-36.988914,142.7154
3381,JOEL JOEL,-36.988914,142.7154
3381,JOEL SOUTH,-36.988914,142.7154
3381,KANYA,-36.988914,142.7154
3381,LAKE FYANS,-36.988914,142.7154
3381,LAKE LONSDALE,-36.988914,142.7154
3381,LUBECK,-36.988914,142.7154
3381,MORRL MORRL,-36.988914,142.7154
3381,PARADISE,-36.988914,142.7154
3381,POMONAL,-36.988914,142.7154
3381,ROSTRON,-36.988914,142.7154
3381,WAL WAL,-36.988914,142.7154
3381,WALLALOO,-36.988914,142.7154
3381,WALLALOO EAST,-36.988914,142.7154
3477,PARADISE,-36.988914,142.7154
3477,ROSTRON,-36.988914,142.7154
3715,ANCONA,-36.985747,145.739419
3715,MERTON,-36.985747,145.739419
3715,WOODFIELD,-36.985747,145.739419
3387,GERMANIA,-36.97659863,142.7584938
3385,ROSES GAP,-36.97419597,142.4561838
3741,BRIGHT,-36.962316,147.063163
3741,FREEBURGH,-36.962316,147.063163
3741,GERMANTOWN,-36.962316,147.063163
3741,HARRIETVILLE,-36.962316,147.063163
3741,HOTHAM HEIGHTS,-36.962316,147.063163
3741,MOUNT HOTHAM,-36.962316,147.063163
3741,SMOKO,-36.962316,147.063163
3463,BARINGHUP,-36.957983,144.05651
3463,BARINGHUP WEST,-36.957983,144.05651
3463,BRADFORD,-36.957983,144.05651
3463,EASTVILLE,-36.957983,144.05651
3463,LAANECOORIE,-36.957983,144.05651
3463,MALDON,-36.957983,144.05651
3463,NEEREMAN,-36.957983,144.05651
3463,NUGGETTY,-36.957983,144.05651
3463,PERKINS REEF,-36.957983,144.05651
3463,PORCUPINE FLAT,-36.957983,144.05651
3463,SHELBOURNE,-36.957983,144.05651
3463,TARRENGOWER,-36.957983,144.05651
3463,WALMER,-36.957983,144.05651
3463,WOODSTOCK WEST,-36.957983,144.05651
3453,HARCOURT,-36.950365,144.281488
3453,HARCOURT NORTH,-36.950365,144.281488
3453,RAVENSWOOD,-36.950365,144.281488
3453,RAVENSWOOD SOUTH,-36.950365,144.281488
3898,OMEO VALLEY,-36.94711928,147.6157209
3384,TULKARA,-36.94387585,143.0484349
3662,PUCKAPUNYAL MILPO,-36.939204,144.960214
3384,BARKLY,-36.93829078,143.2173081
3409,CLEAR LAKE,-36.93658009,141.8934852
3551,MYRTLE CREEK,-36.93636806,144.4059296
3662,PUCKAPUNYAL,-36.9356483,144.9486555
3387,GREENS CREEK,-36.93245666,142.9444988
3664,AVENEL,-36.927251,145.298203
3387,CAMPBELLS BRIDGE,-36.92542526,142.7959945
3663,MANGALORE,-36.910878,145.158863
3409,JILPANGER,-36.91000699,141.7461966
3385,DADSWELLS BRIDGE,-36.904185,142.647565
3385,GLENORCHY,-36.904185,142.647565
3385,LEDCOURT,-36.904185,142.647565
3385,RIACHELLA,-36.904185,142.647565
3664,UPTON HILL,-36.89547953,145.4034627
3723,ARCHERTON,-36.894465,146.256507
3723,BARJARG,-36.894465,146.256507
3723,BOOROLITE,-36.894465,146.256507
3723,BRIDGE CREEK,-36.894465,146.256507
3723,DELATITE,-36.894465,146.256507
3723,GAFFNEYS CREEK,-36.894465,146.256507
3723,GOUGHS BAY,-36.894465,146.256507
3723,HOWES CREEK,-36.894465,146.256507
3723,HOWQUA,-36.894465,146.256507
3723,HOWQUA HILLS,-36.894465,146.256507
3723,HOWQUA INLET,-36.894465,146.256507
3723,JAMIESON,-36.894465,146.256507
3723,KEVINGTON,-36.894465,146.256507
3723,MACS COVE,-36.894465,146.256507
3723,MAINDAMPLE,-36.894465,146.256507
3723,MATLOCK,-36.894465,146.256507
3723,MERRIJIG,-36.894465,146.256507
3723,MOUNT BULLER,-36.894465,146.256507
3723,MOUNTAIN BAY,-36.894465,146.256507
3723,NILLAHCOOTIE,-36.894465,146.256507
3723,PIRIES,-36.894465,146.256507
3723,SAWMILL SETTLEMENT,-36.894465,146.256507
3723,TOLMIE,-36.894465,146.256507
3723,WOODS POINT,-36.894465,146.256507
3551,LAKE EPPALOCK,-36.88282226,144.5982185
3401,BLACKHEATH,-36.881534,141.940832
3401,BUNGALALLY,-36.881534,141.940832
3401,CHERRYPOOL,-36.881534,141.940832
3401,CLEAR LAKE,-36.881534,141.940832
3401,CONNANGORACH,-36.881534,141.940832
3401,DAHLEN,-36.881534,141.940832
3401,DOOEN,-36.881534,141.940832
3401,DOUGLAS,-36.881534,141.940832
3401,DRUNG,-36.881534,141.940832
3401,GREEN LAKE,-36.881534,141.940832
3401,GYMBOWEN,-36.881534,141.940832
3401,HAVEN,-36.881534,141.940832
3401,HORSHAM,-36.881534,141.940832
3401,JALLUMBA,-36.881534,141.940832
3401,JILPANGER,-36.881534,141.940832
3401,KALKEE,-36.881534,141.940832
3401,KANAGULK,-36.881534,141.940832
3401,KARNAK,-36.881534,141.940832
3401,LAHARUM,-36.881534,141.940832
3401,LOWER NORTON,-36.881534,141.940832
3401,MCKENZIE CREEK,-36.881534,141.940832
3401,MIGA LAKE,-36.881534,141.940832
3401,MITRE,-36.881534,141.940832
3401,MOCKINYA,-36.881534,141.940832
3401,MURRA WARRA,-36.881534,141.940832
3401,NORADJUHA,-36.881534,141.940832
3401,NURCOUNG,-36.881534,141.940832
3401,NURRABIEL,-36.881534,141.940832
3401,PIMPINIO,-36.881534,141.940832
3401,QUANTONG,-36.881534,141.940832
3401,REMLAW,-36.881534,141.940832
3401,RIVERSIDE,-36.881534,141.940832
3401,ROCKLANDS,-36.881534,141.940832
3401,TELANGATUK EAST,-36.881534,141.940832
3401,TOOAN,-36.881534,141.940832
3401,TOOLONDO,-36.881534,141.940832
3401,VECTIS,-36.881534,141.940832
3401,WALLUP,-36.881534,141.940832
3401,WOMBELANO,-36.881534,141.940832
3401,WONWONDAH,-36.881534,141.940832
3401,ZUMSTEINS,-36.881534,141.940832
3900,BENAMBRA,-36.88053,147.826143
3900,COBBERAS,-36.88053,147.826143
3900,UPLANDS,-36.88053,147.826143
3319,APSLEY,-36.873961,141.051389
3319,BENAYEO,-36.873961,141.051389
3319,BRINGALBERT,-36.873961,141.051389
3387,MORRL MORRL,-36.86638119,142.8949426
3472,BET BET,-36.864952,143.657638
3472,BETLEY,-36.864952,143.657638
3472,BROMLEY,-36.864952,143.657638
3472,DUNLUCE,-36.864952,143.657638
3472,DUNOLLY,-36.864952,143.657638
3472,EDDINGTON,-36.864952,143.657638
3472,GOLDSBOROUGH,-36.864952,143.657638
3472,INKERMAN,-36.864952,143.657638
3472,MCINTYRE,-36.864952,143.657638
3472,MOLIAGUL,-36.864952,143.657638
3472,MOUNT HOOGHLY,-36.864952,143.657638
3409,MIGA LAKE,-36.85914305,141.6408336
3409,NORADJUHA,-36.84799315,141.9194993
3515,SHELBOURNE,-36.84708994,144.0636842
3699,BOGONG,-36.844307,147.299257
3699,FALLS CREEK,-36.844307,147.299257
3699,MOUNT BEAUTY,-36.844307,147.299257
3665,LOCKSLEY,-36.844091,145.357627
3665,LONGWOOD,-36.844091,145.357627
3665,PRANJIP,-36.844091,145.357627
3607,TABILK,-36.839707,145.179762
3666,LONGWOOD EAST,-36.8382328,145.4559546
3523,ARGYLE,-36.837461,144.768359
3523,COSTERFIELD,-36.837461,144.768359
3523,DERRINAL,-36.837461,144.768359
3523,HEATHCOTE,-36.837461,144.768359
3523,HEATHCOTE SOUTH,-36.837461,144.768359
3523,KNOWSLEY,-36.837461,144.768359
3523,LADYS PASS,-36.837461,144.768359
3523,MOORMBOOL WEST,-36.837461,144.768359
3523,MOUNT CAMEL,-36.837461,144.768359
3523,REDCASTLE,-36.837461,144.768359
3699,NELSE,-36.83390754,147.3656102
3387,CALLAWADDA,-36.82285865,142.7940368
3385,WAL WAL,-36.81909176,142.616484
3733,WHITFIELD,-36.812087,146.316338
3409,TOOAN,-36.80951649,141.7810211
3477,DALYENONG,-36.8061787,143.4180029
3387,WALLALOO EAST,-36.80559338,142.9089779
3744,WANDILIGONG,-36.788479,146.95979
3666,BALMATTUM,-36.786777,145.565512
3666,CREIGHTON,-36.786777,145.565512
3666,CREIGHTONS CREEK,-36.786777,145.565512
3666,EUROA,-36.786777,145.565512
3666,GOORAM,-36.786777,145.565512
3666,KELVIN VIEW,-36.786777,145.565512
3666,KITHBROOK,-36.786777,145.565512
3666,MIEPOLL,-36.786777,145.565512
3666,MOGLONEMBY,-36.786777,145.565512
3666,MOLKA,-36.786777,145.565512
3666,RIGGS CREEK,-36.786777,145.565512
3666,RUFFY,-36.786777,145.565512
3666,SHEANS CREEK,-36.786777,145.565512
3666,STRATHBOGIE,-36.786777,145.565512
3666,TARCOMBE,-36.786777,145.565512
3401,ST HELENS PLAINS,-36.78558459,142.4320005
3551,ARNOLD,-36.78137,144.457937
3551,ARNOLD WEST,-36.78137,144.457937
3551,ASCOT,-36.78137,144.457937
3551,AXE CREEK,-36.78137,144.457937
3551,AXEDALE,-36.78137,144.457937
3551,BAGSHOT,-36.78137,144.457937
3551,BAGSHOT NORTH,-36.78137,144.457937
3551,BENDIGO FORWARD,-36.78137,144.457937
3551,CORNELLA,-36.78137,144.457937
3551,EMU CREEK,-36.78137,144.457937
3551,EPPALOCK,-36.78137,144.457937
3551,EPSOM,-36.78137,144.457937
3551,HUNTLY,-36.78137,144.457937
3551,HUNTLY NORTH,-36.78137,144.457937
3551,JUNORTOUN,-36.78137,144.457937
3551,KIMBOLTON,-36.78137,144.457937
3551,LLANELLY,-36.78137,144.457937
3551,LOCKWOOD,-36.78137,144.457937
3551,LOCKWOOD SOUTH,-36.78137,144.457937
3551,LONGLEA,-36.78137,144.457937
3551,MAIDEN GULLY,-36.78137,144.457937
3551,MANDURANG,-36.78137,144.457937
3551,MANDURANG SOUTH,-36.78137,144.457937
3551,MINTO,-36.78137,144.457937
3551,MOSQUITO CREEK,-36.78137,144.457937
3551,MURPHYS CREEK,-36.78137,144.457937
3551,MYOLA,-36.78137,144.457937
3551,MYOLA EAST,-36.78137,144.457937
3551,NEWBRIDGE,-36.78137,144.457937
3551,PAINSWICK,-36.78137,144.457937
3551,PILCHERS BRIDGE,-36.78137,144.457937
3551,SEDGWICK,-36.78137,144.457937
3551,STRATHFIELDSAYE,-36.78137,144.457937
3551,TARNAGULLA,-36.78137,144.457937
3551,TOOLLEEN,-36.78137,144.457937
3551,WAANYARRA,-36.78137,144.457937
3551,WELLSFORD,-36.78137,144.457937
3551,WOODSTOCK ON LODDON,-36.78137,144.457937
3555,BIG HILL,-36.777226,144.245239
3555,GOLDEN GULLY,-36.777226,144.245239
3555,GOLDEN SQUARE,-36.777226,144.245239
3555,KANGAROO FLAT,-36.777226,144.245239
3555,LANSELL PLAZA,-36.777226,144.245239
3555,SPECIMEN HILL,-36.777226,144.245239
3387,KANYA,-36.77318828,142.9860744
3550,BENDIGO,-36.764269,144.285267
3550,BENDIGO SOUTH,-36.764269,144.285267
3550,DIAMOND HILL,-36.764269,144.285267
3550,EAST BENDIGO,-36.764269,144.285267
3550,FLORA HILL,-36.764269,144.285267
3550,IRONBARK,-36.764269,144.285267
3550,KENNINGTON,-36.764269,144.285267
3550,LONG GULLY,-36.764269,144.285267
3550,NORTH BENDIGO,-36.764269,144.285267
3550,QUARRY HILL,-36.764269,144.285267
3550,SANDHURST EAST,-36.764269,144.285267
3550,SPRING GULLY,-36.764269,144.285267
3550,STRATHDALE,-36.764269,144.285267
3550,TYSONS REEF,-36.764269,144.285267
3550,WEST BENDIGO,-36.764269,144.285267
3550,WHITE HILLS,-36.764269,144.285267
3554,BENDIGO DC,-36.757,144.279
3387,WALLALOO,-36.74801665,142.9016653
3608,BAILIESTON,-36.740713,145.095753
3608,GOULBURN WEIR,-36.740713,145.095753
3608,GRAYTOWN,-36.740713,145.095753
3608,KIRWANS BRIDGE,-36.740713,145.095753
3608,MITCHELLSTOWN,-36.740713,145.095753
3608,NAGAMBIE,-36.740713,145.095753
3608,WAHRING,-36.740713,145.095753
3608,WIRRATE,-36.740713,145.095753
3385,LUBECK,-36.73975806,142.5335742
3666,PRANJIP,-36.73207618,145.3825696
3740,BUCKLAND,-36.731686,146.834561
3740,MOUNT BUFFALO,-36.731686,146.834561
3740,POREPUNKAH,-36.731686,146.834561
3515,MARONG,-36.729444,144.062915
3515,WILSONS HILL,-36.729444,144.062915
3400,BRIMPAEN,-36.725245,142.203729
3400,HORSHAM,-36.725245,142.203729
3400,HORSHAM WEST,-36.725245,142.203729
3400,ST HELENS PLAINS,-36.725245,142.203729
3400,WARTOOK,-36.725245,142.203729
3400,WONWONDAH EAST,-36.725245,142.203729
3400,WONWONDAH SOUTH,-36.725245,142.203729
3409,ARAPILES,-36.72484337,141.8632367
3698,TAWONGA SOUTH,-36.722034,147.149468
3409,MITRE,-36.71831242,141.7727332
3387,BOLANGUM,-36.71744157,142.9814278
3387,MARNOO WEST,-36.71153166,142.7794333
3475,ARCHDALE,-36.70633,143.51213
3475,ARCHDALE JUNCTION,-36.70633,143.51213
3475,BEALIBA,-36.70633,143.51213
3475,BURKES FLAT,-36.70633,143.51213
3475,COCHRANES CREEK,-36.70633,143.51213
3475,EMU,-36.70633,143.51213
3475,LOGAN,-36.70633,143.51213
3413,MINIMAY,-36.699331,141.201068
3413,NEUARPURR,-36.699331,141.201068
3413,OZENKADNOOK,-36.699331,141.201068
3413,PERONNE,-36.699331,141.201068
3678,BOBINAWARRAH,-36.68892,146.482439
3678,BOORHAMAN,-36.68892,146.482439
3678,BOORHAMAN EAST,-36.68892,146.482439
3678,BOWSER,-36.68892,146.482439
3678,BYAWATHA,-36.68892,146.482439
3678,CARBOOR,-36.68892,146.482439
3678,CHESHUNT,-36.68892,146.482439
3678,CHESHUNT SOUTH,-36.68892,146.482439
3678,DOCKER,-36.68892,146.482439
3678,DOCKERS PLAINS,-36.68892,146.482439
3678,EAST WANGARATTA,-36.68892,146.482439
3678,EDI,-36.68892,146.482439
3678,EDI UPPER,-36.68892,146.482439
3678,EVERTON,-36.68892,146.482439
3678,EVERTON UPPER,-36.68892,146.482439
3678,KILLAWARRA,-36.68892,146.482439
3678,KING VALLEY,-36.68892,146.482439
3678,LACEBY,-36.68892,146.482439
3678,LONDRIGAN,-36.68892,146.482439
3678,MARKWOOD,-36.68892,146.482439
3678,MEADOW CREEK,-36.68892,146.482439
3678,MILAWA,-36.68892,146.482439
3678,NORTH WANGARATTA,-36.68892,146.482439
3678,OXLEY,-36.68892,146.482439
3678,OXLEY FLATS,-36.68892,146.482439
3678,PEECHELBA,-36.68892,146.482439
3678,PEECHELBA EAST,-36.68892,146.482439
3678,ROSE RIVER,-36.68892,146.482439
3678,TARRAWINGEE,-36.68892,146.482439
3678,WABONGA,-36.68892,146.482439
3678,WALDARA,-36.68892,146.482439
3678,WANGANDARY,-36.68892,146.482439
3678,WANGARATTA FORWARD,-36.68892,146.482439
3678,WANGARATTA SOUTH,-36.68892,146.482439
3678,WHITLANDS,-36.68892,146.482439
3477,AVON PLAINS,-36.688551,143.230699
3477,BEAZLEYS BRIDGE,-36.688551,143.230699
3477,CARAPOOEE,-36.688551,143.230699
3477,CARAPOOEE WEST,-36.688551,143.230699
3477,COONOOER BRIDGE,-36.688551,143.230699
3477,COONOOER WEST,-36.688551,143.230699
3477,GOOROC,-36.688551,143.230699
3477,GOWAR EAST,-36.688551,143.230699
3477,GRE GRE,-36.688551,143.230699
3477,GRE GRE NORTH,-36.688551,143.230699
3477,GRE GRE SOUTH,-36.688551,143.230699
3477,KOOREH,-36.688551,143.230699
3477,MOOLERR,-36.688551,143.230699
3477,REDBANK,-36.688551,143.230699
3477,SLATY CREEK,-36.688551,143.230699
3477,ST ARNAUD EAST,-36.688551,143.230699
3477,ST ARNAUD NORTH,-36.688551,143.230699
3477,STUART MILL,-36.688551,143.230699
